	feature_id	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class
22	1050	13.0	0.5380258	ISDB	http://www.wikidata.org/entity/Q105310088	WPOCKHFWIUAZSR-UHFFFAOYSA-N	InChI=1S/C19H34O3/c1-3-4-5-6-7-8-9-10-12-15-18(20)16-13-11-14-17-19(21)22-2/h8-9H,3-7,10-17H2,1-2H3	CCCCCCC=CCCCC(=O)CCCCCC(=O)OC	C19H34O3	nan	310.250794948	Methyl 7-oxooctadec-11-enoate	WPOCKHFWIUAZSR	Fatty acids	Fatty esters	Wax monoesters	http://www.wikidata.org/entity/Q2715899	Aphanamixis polystachya	430647.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Meliaceae']	['Unknown']	['Aphanamixis']	['Aphanamixis polystachya']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	nan	nan	nan	nan	5	3	8.652103424072266	1	62	Fatty acids	0.7142857142857143	Fatty esters	0.5714285714285714	Wax monoesters	0.5714285714285714
23	1051	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105162513	MFAATNHOXKDGNK-PFAUGDHASA-N	InChI=1S/C21H20O9/c22-9-17-18(25)19(26)20(27)21(30-17)29-15-6-5-10(7-13(15)24)16-8-12(23)11-3-1-2-4-14(11)28-16/h1-8,17-22,24-27H,9H2/t17-,18-,19-,20-,21-/m1/s1	O=c1cc(-c2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]3O)c(O)c2)oc2ccccc12	C21H20O9	pos_1_1proton1methanol	416.11073222	2-[3-hydroxy-4-[(2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]chromen-4-one	MFAATNHOXKDGNK	Shikimates and Phenylpropanoids	Flavonoids	Flavones	http://www.wikidata.org/entity/Q157649	Rhus	350866.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	['Unknown']	['Rhus']	['Unknown']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	nan	nan	nan	6	3	7.5	1	73	Shikimates and Phenylpropanoids	0.21428571428571427	Flavonoids	0.14285714285714285	Flavones	0.14285714285714285
24	1056	24.0	0.39992955	ISDB	http://www.wikidata.org/entity/Q111241700	GYMUIJYRKZPTKP-UHFFFAOYSA-N	InChI=1S/C20H36O3/c1-14(10-13-21)8-11-18(3)15(2)9-12-19(4)16(18)6-7-17(22)20(19,5)23/h10,15-17,21-23H,6-9,11-13H2,1-5H3	CC(=CCO)CCC1(C)C(C)CCC2(C)C1CCC(O)C2(C)O	C20H36O3	nan	324.266445012	5-(5-hydroxy-3-methylpent-3-enyl)-1,5,6,8a-tetramethyl-3,4,4a,6,7,8-hexahydro-2H-naphthalene-1,2-diol	GYMUIJYRKZPTKP	Terpenoids	Diterpenoids	Colensane and Clerodane diterpenoids	http://www.wikidata.org/entity/Q1948098	Aglaia spectabilis	978999.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Meliaceae']	['Unknown']	['Aglaia']	['Aglaia spectabilis']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	nan	nan	nan	nan	5	0	6.59971809387207	1	-1	nan	nan	nan	nan	nan	nan
25	1060	12.0	0.39749712	ISDB	http://www.wikidata.org/entity/Q105117433	IPQZDVGFGITBKD-GVZGIGRWSA-N	InChI=1S/C21H34O4/c1-6-18(2)11-8-14-19(3)9-7-10-20(4,17(23)25-5)15(19)12-16(22)21(14,24)13-18/h6,14-16,22,24H,1,7-13H2,2-5H3/t14-,15-,16+,18-,19-,20+,21+/m0/s1	C=C[C@@]1(C)CC[C@H]2[C@]3(C)CCC[C@@](C)(C(=O)OC)[C@H]3C[C@@H](O)[C@@]2(O)C1	C21H34O4	nan	350.24570956800005	methyl (1R,4aR,4bS,7S,8aR,9R,10aS)-7-ethenyl-8a,9-dihydroxy-1,4a,7-trimethyl-2,3,4,4b,5,6,8,9,10,10a-decahydrophenanthrene-1-carboxylate	IPQZDVGFGITBKD	Terpenoids	Diterpenoids	Pimarane and Isopimarane diterpenoids	http://www.wikidata.org/entity/Q15563905	Mikania triangularis	7051529.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Eupatorieae']	['Mikania']	['Mikania triangularis']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	2	6.589988708496094	1	176	Fatty acids	0.7049180327868853	Diterpenoids	0.7377049180327869	Catechols with side chains	0.4262295081967213
26	1063	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q104393040	FOHXFLPXBUAOJM-OWORMUAASA-N	InChI=1S/C21H20O13/c22-5-12-15(28)17(30)18(31)21(33-12)34-20-16(29)13-8(24)3-7(23)4-11(13)32-19(20)6-1-9(25)14(27)10(26)2-6/h1-4,12,15,17-18,21-28,30-31H,5H2/t12-,15-,17+,18-,21?/m1/s1	O=c1c(OC2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12	C21H20O13	pos_1_1proton1ammonium	480.09039069999994	Myricetin 3-O-glucoside	FOHXFLPXBUAOJM	Shikimates and Phenylpropanoids	Flavonoids	Flavonols	http://www.wikidata.org/entity/Q159812	Pistacia lentiscus	565880.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	['Unknown']	['Pistacia']	['Pistacia lentiscus']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	nan	nan	nan	6	3	7.5	1	115	Shikimates and Phenylpropanoids	1.0	Flavonoids	1.0	Flavonols	1.0
27	107	77.0	0.39660954	ISDB	http://www.wikidata.org/entity/Q104666970	LFAHVQSFSPUKPV-UHFFFAOYSA-N	InChI=1S/C15H18O3/c1-7-4-5-12-14(9(3)15(17)18-12)13-8(2)11(16)6-10(7)13/h7,10,12H,4-6H2,1-3H3	CC1=C2C3=C(C)C(=O)CC3C(C)CCC2OC1=O	C15H18O3	nan	246.12559443599997	1,6,9-Trimethyl-3a,4,5,6,6a,7-hexahydroazuleno[5,4-b]furan-2,8-dione	LFAHVQSFSPUKPV	Terpenoids	Sesquiterpenoids	Guaiane sesquiterpenoids	http://www.wikidata.org/entity/Q10865522	Melicope triphylla	710074.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Rutaceae']	['Unknown']	['Melicope']	['Melicope triphylla']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	nan	nan	nan	nan	5	0	6.586438179016113	1	-1	nan	nan	nan	nan	nan	nan
28	1071	3.0|3.0|3.0|3.0	0.0|0.0|0.0|0.0	MS1_match|MS1_match|MS1_match|MS1_match	http://www.wikidata.org/entity/Q27286664|http://www.wikidata.org/entity/Q27095533|http://www.wikidata.org/entity/Q105311310|http://www.wikidata.org/entity/Q207688	DTOSIQBPPRVQHS-IUQGRGSQSA-N|UWHZIFQPPBDJPM-FPLPWBNLSA-N|WRIDQFICGBMAFQ-UHFFFAOYSA-N|ZQPPMHVWECSIRJ-KTKRTIGZSA-N	InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h3-4,6-7,9-10H,2,5,8,11-17H2,1H3,(H,19,20)/b4-3+,7-6+,10-9+|InChI=1S/C18H34O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h7-8H,2-6,9-17H2,1H3,(H,19,20)/b8-7-|InChI=1S/C18H34O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h10-11H,2-9,12-17H2,1H3,(H,19,20)|InChI=1S/C18H34O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h9-10H,2-8,11-17H2,1H3,(H,19,20)/b10-9-	CC/C=C/C/C=C/C/C=C/CCCCCCCC(=O)O|CCCCCC/C=C\CCCCCCCCCC(=O)O|CCCCCCCCCC=CCCCCCCC(=O)O|CCCCCCCC/C=C\CCCCCCCC(=O)O	C18H30O2|C18H34O2|C18H34O2|C18H34O2	pos_1_1proton1ethylamine|pos_1_1proton1acetonitrile|pos_1_1proton1acetonitrile|pos_1_1proton1acetonitrile	278.2245802|282.255880328|282.255880328|282.255880328	Octadeca-9,12,15-trienoic acid|cis-Vaccenic acid|Octadec-8-enoic acid|Oleic Acid	DTOSIQBPPRVQHS|UWHZIFQPPBDJPM|WRIDQFICGBMAFQ|ZQPPMHVWECSIRJ	Fatty acids|Fatty acids|Fatty acids|Fatty acids	Fatty Acids and Conjugates|Fatty Acids and Conjugates|Fatty Acids and Conjugates|Fatty Acids and Conjugates	Unsaturated fatty acids|Unsaturated fatty acids|Unsaturated fatty acids|Unsaturated fatty acids	http://www.wikidata.org/entity/Q3919027|http://www.wikidata.org/entity/Q3919027|http://www.wikidata.org/entity/Q3919027|http://www.wikidata.org/entity/Q36071	Mangifera indica|Mangifera indica|Mangifera indica|Pistacia vera	807634.0|807634.0|807634.0|200787.0	['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']	['Sapindales']|['Sapindales']|['Sapindales']|['Sapindales']	['Anacardiaceae']|['Anacardiaceae']|['Anacardiaceae']|['Anacardiaceae']	['Unknown']|['Unknown']|['Unknown']|['Unknown']	['Mangifera']|['Mangifera']|['Mangifera']|['Pistacia']	['Mangifera indica']|['Mangifera indica']|['Mangifera indica']|['Pistacia vera']	nan|nan|nan|nan	['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']	['Sapindales']|['Sapindales']|['Sapindales']|['Sapindales']	['Anacardiaceae']|['Anacardiaceae']|['Anacardiaceae']|['Anacardiaceae']	nan|nan|nan|nan	nan|nan|nan|nan	nan|nan|nan|nan	6|6|6|6	3|3|3|3	7.5|7.5|7.5|7.5	1|1|1|1	347	Fatty acids	1.0	Fatty Acids and Conjugates	1.0	Unsaturated fatty acids	1.0
29	1078	4.0	0.774905	ISDB	http://www.wikidata.org/entity/Q83078330	STMNAPXMGWBZSF-OAYLZIFXSA-N	InChI=1S/C28H24O15/c29-12-3-1-10(2-4-12)25-26(22(36)19-14(31)7-13(30)8-17(19)41-25)43-28-24(38)23(37)21(35)18(42-28)9-40-27(39)11-5-15(32)20(34)16(33)6-11/h1-8,18,21,23-24,28-35,37-38H,9H2/t18-,21-,23+,24-,28+/m1/s1	O=C(OC[C@H]1O[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@@H](O)[C@@H]1O)c1cc(O)c(O)c(O)c1	C28H24O15	nan	600.1115200679999	Kaempferol 3-O-(6''-galloyl)-beta-D-glucopyranoside	STMNAPXMGWBZSF	Shikimates and Phenylpropanoids	Flavonoids	Flavonols	http://www.wikidata.org/entity/Q675778	Sclerocarya birrea	456294.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	['Unknown']	['Sclerocarya']	['Sclerocarya birrea']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	nan	['Sclerocarya']	['Sclerocarya birrea']	8	3	12.59961986541748	1	270	Shikimates and Phenylpropanoids	0.7692307692307693	Flavonoids	0.5384615384615384	Flavonols	0.38461538461538464
30	108	13.0	0.43451598	ISDB	http://www.wikidata.org/entity/Q105127851	JHBBZIAPXDEPET-XSXSTQRRSA-N	InChI=1S/C21H34O4/c1-4-12-16(22)9-15-11-5-6-14-18(24)19(25)17(23)10-21(14,3)13(11)7-8-20(12,15)2/h11-15,17-19,23-25H,4-10H2,1-3H3/t11-,12+,13+,14+,15+,17-,18-,19-,20-,21-/m1/s1	CC[C@H]1C(=O)C[C@H]2[C@@H]3CC[C@H]4[C@@H](O)[C@H](O)[C@H](O)C[C@]4(C)[C@H]3CC[C@]12C	C21H34O4	nan	350.24570956800005	(2R,3R,4R,5R,8R,9S,10R,13S,14S,17R)-17-ethyl-2,3,4-trihydroxy-10,13-dimethyl-1,2,3,4,5,6,7,8,9,11,12,14,15,17-tetradecahydrocyclopenta[a]phenanthren-16-one	JHBBZIAPXDEPET	Terpenoids	Steroids	Pregnane steroids	http://www.wikidata.org/entity/Q15525815	Trichilia claussenii	5747815.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Meliaceae']	['Unknown']	['Trichilia']	['Trichilia claussenii']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	nan	nan	nan	nan	5	0	6.738063812255859	1	176	Fatty acids	0.7049180327868853	Diterpenoids	0.7377049180327869	Catechols with side chains	0.4262295081967213
31	1082	2.0	0.24122909	ISDB	http://www.wikidata.org/entity/Q105371296	ZCOFHYGAZMGATH-ORMYALOKSA-N	InChI=1S/C22H36O4/c1-17(2)12-13-22(25)19(4)9-7-11-21(16-26-20(5)24)10-6-8-18(3)14-15-23/h9-10,12,14,22-23,25H,6-8,11,13,15-16H2,1-5H3/b18-14+,19-9+,21-10-/t22-/m1/s1	CC(=O)OC/C(=C\CC/C(C)=C/CO)CC/C=C(\C)[C@H](O)CC=C(C)C	C22H36O4	nan	364.261359632	(2E,6Z,10E,12R)-7-(Acetoxymethyl)-3,11,15-trimethyl-2,6,10,14-hexadecatetraene-1,12-diol	ZCOFHYGAZMGATH	Terpenoids	Monoterpenoids	Acyclic monoterpenoids	http://www.wikidata.org/entity/Q11090411	Carpesium triste	792531.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Inuleae']	['Carpesium']	['Carpesium triste']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	3	6.464916229248047	1	745	Terpenoids	1.0	Monoterpenoids	0.6666666666666666	Acyclic monoterpenoids	0.6666666666666666
32	1085	1.0	0.48510897	ISDB	http://www.wikidata.org/entity/Q105115364	ILPRRIDIERTIPO-ALYQLORNSA-N	InChI=1S/C30H54O4/c1-23(2)13-11-16-25(4)18-12-17-24(3)14-9-10-15-26(5)19-20-28(32)30(8,34)22-21-27(31)29(6,7)33/h13-15,18,27-28,31-34H,9-12,16-17,19-22H2,1-8H3/b24-14+,25-18+,26-15+/t27-,28-,30-/m0/s1	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC[C@H](O)[C@@](C)(O)CC[C@H](O)C(C)(C)O	C30H54O4	nan	478.40221020800004	(3S,6S,7S,10E,14E,18E)-2,6,10,15,19,23-hexamethyltetracosa-10,14,18,22-tetraene-2,3,6,7-tetrol	ILPRRIDIERTIPO	Terpenoids	Triterpenoids	Acyclic triterpenoids	http://www.wikidata.org/entity/Q286236	Entandrophragma cylindricum	154306.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Meliaceae']	['Unknown']	['Entandrophragma']	['Entandrophragma cylindricum']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	nan	nan	nan	nan	5	0	6.940435886383057	1	-1	nan	nan	nan	nan	nan	nan
33	1089	9.0	0.5004923	ISDB	http://www.wikidata.org/entity/Q82879138	IOUNSQHQRUORKP-UHFFFAOYSA-N	InChI=1S/C26H34O5/c1-23(2)19-13-20(28)26(5)18(25(19,4)10-7-21(29)31-23)6-9-24(3)16(12-17(27)22(24)26)15-8-11-30-14-15/h7-8,10-11,14,16,18-20,22,28H,6,9,12-13H2,1-5H3	CC1(C)OC(=O)C=CC2(C)C1CC(O)C1(C)C2CCC2(C)C(c3ccoc3)CC(=O)C21	C26H34O5	nan	426.240624188	Ouabanginone	IOUNSQHQRUORKP	Terpenoids	Triterpenoids	Limonoids	http://www.wikidata.org/entity/Q39072767	Vepris oubanguensis	6126687.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Rutaceae']	['Unknown']	['Vepris']	['Vepris oubanguensis']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	nan	nan	nan	nan	5	3	8.501969337463379	1	137	Terpenoids	1.0	Triterpenoids	1.0	Limonoids	0.5
34	1091	11.0	0.34865054	ISDB	http://www.wikidata.org/entity/Q105209176	PHRADXUJOZKVDN-UHFFFAOYSA-N	InChI=1S/C15H20O/c1-10(2)12-5-6-13-8-14(16)7-11(3)15(13,4)9-12/h5-6,8,11-12H,1,7,9H2,2-4H3	C=C(C)C1C=CC2=CC(=O)CC(C)C2(C)C1	C15H20O	nan	216.15141526	4,4a-Dimethyl-6-prop-1-en-2-yl-3,4,5,6-tetrahydronaphthalen-2-one	PHRADXUJOZKVDN	Terpenoids	Sesquiterpenoids	Eremophilane sesquiterpenoids	http://www.wikidata.org/entity/Q41350	Citrus paradisi	3942423.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Rutaceae']	['Unknown']	['Citrus']	['Citrus aurantium']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	nan	nan	nan	nan	5	2	7.394602298736572	1	124	Terpenoids	1.0	Sesquiterpenoids	1.0	Apocarotenoids (β-)	0.3333333333333333
35	1093	10.0	0.41996887	ISDB	http://www.wikidata.org/entity/Q105127851	JHBBZIAPXDEPET-XSXSTQRRSA-N	InChI=1S/C21H34O4/c1-4-12-16(22)9-15-11-5-6-14-18(24)19(25)17(23)10-21(14,3)13(11)7-8-20(12,15)2/h11-15,17-19,23-25H,4-10H2,1-3H3/t11-,12+,13+,14+,15+,17-,18-,19-,20-,21-/m1/s1	CC[C@H]1C(=O)C[C@H]2[C@@H]3CC[C@H]4[C@@H](O)[C@H](O)[C@H](O)C[C@]4(C)[C@H]3CC[C@]12C	C21H34O4	nan	350.24570956800005	(2R,3R,4R,5R,8R,9S,10R,13S,14S,17R)-17-ethyl-2,3,4-trihydroxy-10,13-dimethyl-1,2,3,4,5,6,7,8,9,11,12,14,15,17-tetradecahydrocyclopenta[a]phenanthren-16-one	JHBBZIAPXDEPET	Terpenoids	Steroids	Pregnane steroids	http://www.wikidata.org/entity/Q15525815	Trichilia claussenii	5747815.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Meliaceae']	['Unknown']	['Trichilia']	['Trichilia claussenii']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	nan	nan	nan	nan	5	0	6.679875373840332	1	-1	nan	nan	nan	nan	nan	nan
36	1104	2.0	0.7452282	ISDB	http://www.wikidata.org/entity/Q105288764	VLXDPFLIRFYIME-GZBLMMOJSA-N	InChI=1S/C15H24/c1-9(2)11-7-8-15(4)12-6-5-10(3)14(15)13(11)12/h5,9,11-14H,6-8H2,1-4H3/t11-,12+,13+,14-,15-/m1/s1	CC1=CC[C@H]2[C@@H]3[C@@H](C(C)C)CC[C@@]2(C)[C@H]13	C15H24	nan	204.187800768	(1R,2S,6S,7S,8R)-1,3-dimethyl-8-propan-2-yltricyclo[4.4.0.02,7]dec-3-ene	VLXDPFLIRFYIME	Terpenoids	Sesquiterpenoids	Copaane sesquiterpenoids	http://www.wikidata.org/entity/Q3919027	Mangifera indica	807634.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	['Unknown']	['Mangifera']	['Mangifera indica']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	nan	nan	nan	6	3	10.480913162231445	1	540	Terpenoids	1.0	Sesquiterpenoids	1.0	Copaane sesquiterpenoids	1.0
37	1108	1.0	0.74148536	ISDB	http://www.wikidata.org/entity/Q104990403	DVWSXZIHSUZZKJ-UHFFFAOYSA-N	InChI=1S/C19H32O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19(20)21-2/h4-5,7-8,10-11H,3,6,9,12-18H2,1-2H3	CCC=CCC=CCC=CCCCCCCCC(=O)OC	C19H32O2	nan	292.240230264	9,12,15-Octadecatrienoic acid, methyl ester, (9Z,12Z,15Z)-	DVWSXZIHSUZZKJ	Fatty acids	Fatty esters	Wax monoesters	http://www.wikidata.org/entity/Q3919027	Mangifera indica	807634.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	['Unknown']	['Mangifera']	['Mangifera indica']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	nan	nan	nan	6	3	10.465941429138184	1	796	Fatty acids	1.0	Fatty esters	1.0	Wax monoesters	1.0
38	1114	1.0	0.6158693	ISDB	http://www.wikidata.org/entity/Q105006702	GDGUXPASNWGBJR-UHFFFAOYSA-N	InChI=1S/C9H12O4/c1-13-9-7(11)4-6(2-3-10)5-8(9)12/h4-5,10-12H,2-3H2,1H3	COc1c(O)cc(CCO)cc1O	C9H12O4	nan	184.073558864	Alphitol	GDGUXPASNWGBJR	Shikimates and Phenylpropanoids	Phenylethanoids (C6-C2)	Phenylethanoids	http://www.wikidata.org/entity/Q15532461	Alphitonia zizyphoides	5749477.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rhamnaceae']	['Unknown']	['Alphitonia']	['Alphitonia zizyphoides']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	0	6.46347713470459	1	-1	nan	nan	nan	nan	nan	nan
39	1117	5.0	0.77942604	ISDB	http://www.wikidata.org/entity/Q27105592	YXMLGIGHGPSEKA-AWEZNQCLSA-N	InChI=1S/C15H14O3/c16-12-5-1-10(2-6-12)14-8-4-11-3-7-13(17)9-15(11)18-14/h1-3,5-7,9,14,16-17H,4,8H2/t14-/m0/s1	Oc1ccc([C@@H]2CCc3ccc(O)cc3O2)cc1	C15H14O3	nan	242.094294308	7,4'-Dihydroxyflavan	YXMLGIGHGPSEKA	Shikimates and Phenylpropanoids	Flavonoids	Flavans	http://www.wikidata.org/entity/Q15525344	Soymida febrifuga	5747871.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Meliaceae']	['Unknown']	['Soymida']	['Soymida febrifuga']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	nan	nan	nan	nan	5	3	9.617704391479492	1	163	Shikimates and Phenylpropanoids	1.0	Coumarins	0.8	Flavans	0.8
40	1118	40.0	0.41981587	ISDB	http://www.wikidata.org/entity/Q104385964	UASZOTVHPVEMQR-HBNTYKKESA-N	InChI=1S/C12H18O2/c1-7-5-6-9-11(14-8(2)13)10(7)12(9,3)4/h5,9-11H,6H2,1-4H3/t9-,10+,11+/m0/s1	CC(=O)O[C@H]1[C@H]2C(C)=CC[C@@H]1C2(C)C	C12H18O2	nan	194.130679816	trans-Chrysanthenyl acetate	UASZOTVHPVEMQR	Terpenoids	Monoterpenoids	Pinane monoterpenoids	http://www.wikidata.org/entity/Q3919027	Mangifera indica	807634.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	['Unknown']	['Mangifera']	['Mangifera indica']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	nan	nan	nan	6	0	7.679263591766357	1	-1	nan	nan	nan	nan	nan	nan
41	1126	1.0	0.33134964	ISDB	http://www.wikidata.org/entity/Q105166669	MLHWAKJUYHPYIX-UEEGORRNSA-N	InChI=1S/C24H38O7/c1-13-7-9-17(11-19-14(2)8-10-18(13)19)24(5,6)31-23-21(27)22(30-16(4)26)20(12-28-23)29-15(3)25/h14,17-23,27H,1,7-12H2,2-6H3/t14-,17+,18-,19-,20+,21-,22+,23+/m0/s1	C=C1CC[C@@H](C(C)(C)O[C@H]2OC[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]2O)C[C@H]2[C@@H](C)CC[C@@H]12	C24H38O7	nan	438.261753556	[(3R,4S,5S,6R)-6-[2-[(3S,3aS,5R,8aR)-3-methyl-8-methylidene-2,3,3a,4,5,6,7,8a-octahydro-1H-azulen-5-yl]propan-2-yloxy]-4-acetyloxy-5-hydroxyoxan-3-yl] acetate	MLHWAKJUYHPYIX	Terpenoids	Sesquiterpenoids	Guaiane sesquiterpenoids	http://www.wikidata.org/entity/Q6531696	Lessingia glandulifera	1062876.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Astereae']	['Lessingia']	['Lessingia glandulifera']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	0	5.3253984451293945	1	-1	nan	nan	nan	nan	nan	nan
